shape,name,lng,lat
"117.194945,31.839687_117.194935,31.836308_117.194943,31.836289_117.194958,31.836282_117.194974,31.836277_117.194994,31.836277_117.196877,31.836261_117.198241,31.836258_117.200605,31.836253_117.202823,31.836242_117.202842,31.836244_117.202858,31.83625_117.202868,31.836254_117.20288,31.836262_117.202884,31.836271_117.202853,31.8378_117.202849,31.837808_117.202845,31.837814_117.202832,31.837819_117.202813,31.837823_117.202087,31.837819_117.202072,31.837827_117.202061,31.837835_117.202056,31.837844_117.20205,31.837855_117.202027,31.838121_117.202021,31.838131_117.202006,31.838138_117.201989,31.838142_117.201967,31.838145_117.200862,31.838132_117.200842,31.838137_117.200834,31.838145_117.200826,31.838156_117.200822,31.838174_117.200813,31.839091_117.200818,31.839106_117.200828,31.83912_117.200841,31.839132_117.200863,31.839138_117.200877,31.839145_117.200889,31.839154_117.200899,31.83917_117.200902,31.839187_117.200902,31.839941_117.200898,31.839955_117.200892,31.839963_117.200884,31.839967_117.200872,31.839971_117.200855,31.839972_117.198721,31.839973_117.195119,31.839877_117.195081,31.839869_117.195058,31.839861_117.195039,31.839851_117.195011,31.839832_117.19499,31.839812_117.194971,31.839788_117.194963,31.83977_117.194956,31.839753_117.19495,31.83973_117.194945,31.839687",绿城·桂花园,117.198463,31.837966
"117.240212,31.887605_117.240376,31.887677_117.241706,31.887994_117.241785,31.887952_117.241842,31.88786_117.242068,31.887211_117.240703,31.886883_117.240606,31.886858_117.240566,31.886892_117.240432,31.886864_117.240212,31.887605",森林桂花苑,117.241129,31.887419
"117.323845,31.8764_117.327887,31.87629_117.327826,31.875459_117.327807,31.875174_117.327367,31.874318_117.327362,31.874261_117.329676,31.87327_117.329046,31.871874_117.328829,31.871806_117.327922,31.871815_117.327641,31.871951_117.326927,31.872179_117.325685,31.872692_117.325208,31.872908_117.324594,31.873247_117.324615,31.874156_117.324572,31.874357_117.324038,31.874578_117.324052,31.874958_117.324645,31.874963_117.324717,31.875038_117.324722,31.875475_117.323695,31.8755_117.323733,31.876334_117.323845,31.8764",橘郡·万绿园,117.32656,31.874189
"117.329931,31.872411_117.329512,31.872495_117.329467,31.872402_117.329591,31.872367_117.329444,31.87199_117.329311,31.872029_117.329282,31.871961_117.329282,31.871917_117.32931,31.871868_117.329342,31.871832_117.33133,31.871851_117.331702,31.872286_117.331449,31.872393_117.33146,31.872494_117.331523,31.872751_117.331276,31.872812_117.331198,31.872656_117.330605,31.872811_117.330475,31.872407_117.330365,31.872341_117.329931,31.872411",橘郡万绿园满庭芳,117.330586,31.872223
"117.257931,31.890248_117.257388,31.889552_117.257388,31.88953_117.257403,31.889509_117.257423,31.889499_117.25745,31.889492_117.261015,31.88953_117.261036,31.889531_117.261044,31.889536_117.261047,31.889541_117.26105,31.889551_117.261046,31.889805_117.261046,31.88982_117.261036,31.889833_117.26102,31.889839_117.261004,31.889842_117.259576,31.889815_117.259561,31.889818_117.259557,31.889828_117.25956,31.889839_117.259567,31.889853_117.260488,31.891023_117.260537,31.891134_117.261024,31.891756_117.261047,31.891766_117.261063,31.891778_117.261083,31.891782_117.261111,31.891782_117.262157,31.891768_117.262186,31.891762_117.262201,31.891755_117.262214,31.891743_117.262221,31.891726_117.262216,31.891074_117.26222,31.891055_117.26223,31.891045_117.262242,31.891039_117.262258,31.891038_117.262508,31.891042_117.262524,31.891046_117.262536,31.89105_117.262545,31.891062_117.262547,31.891076_117.262339,31.893571_117.262328,31.893591_117.262311,31.893608_117.262285,31.893613_117.26226,31.893615_117.260738,31.893525_117.260683,31.893506_117.26064,31.893483_117.260603,31.893461_117.260562,31.893428_117.260538,31.893399_117.257931,31.890248",橡树湾1期,117.260239,31.891504
"117.25793,31.89023_117.257401,31.889559_117.25746,31.8895_117.261042,31.889541_117.261025,31.889833_117.259524,31.889805_117.259441,31.889782_117.258328,31.889768_117.258121,31.890056_117.258128,31.890149_117.25793,31.89023",橡树湾一期九余三商业区,117.260520,31.889698
"117.257102,31.889212_117.25898,31.88921_117.259039,31.88916_117.259092,31.888108_117.258451,31.888089_117.258451,31.88801_117.257247,31.888019_117.257247,31.888397_117.256592,31.888401_117.256555,31.888545_117.257102,31.889212",华润橡树湾3期,117.257966,31.888638
"117.261917,31.886877_117.261815,31.886877_117.261557,31.886877_117.261065,31.886872_117.260494,31.886861_117.26047,31.886843_117.260447,31.886841_117.259928,31.886832_117.259441,31.88683_117.259407,31.886856_117.259375,31.886893_117.259363,31.886947_117.259358,31.886988_117.259344,31.887528_117.259312,31.888107_117.259265,31.88874_117.25923,31.889204_117.259239,31.889257_117.259248,31.889284_117.259272,31.889309_117.259315,31.889328_117.259933,31.889334_117.260731,31.889353_117.261576,31.889359_117.262467,31.889363_117.262575,31.889337_117.262606,31.889317_117.262615,31.889293_117.262621,31.889255_117.262626,31.889212_117.262657,31.88881_117.26265,31.888643_117.26265,31.888584_117.262615,31.888334_117.262589,31.888242_117.262515,31.888085_117.262381,31.887733_117.262277,31.887457_117.262149,31.887122_117.262086,31.88697_117.262043,31.886929_117.262007,31.886897_117.261984,31.886879_117.261968,31.886876_117.261917,31.886877",橡树湾2期,117.260886,31.888155
"117.21287,31.83479_117.212839,31.834486_117.212778,31.834201_117.212771,31.83414_117.212772,31.834086_117.212776,31.834043_117.212786,31.834009_117.212802,31.833974_117.212825,31.833939_117.212885,31.833857_117.212963,31.833784_117.213025,31.83374_117.213093,31.833701_117.213165,31.833669_117.213261,31.833628_117.213341,31.833599_117.213404,31.833584_117.213476,31.833572_117.213561,31.833564_117.21368,31.833562_117.214261,31.83359_117.214286,31.833598_117.214307,31.833612_117.214316,31.833624_117.214321,31.833643_117.214316,31.833849_117.214321,31.83387_117.214334,31.833884_117.214348,31.833893_117.214373,31.833898_117.215032,31.83394_117.215058,31.833945_117.215077,31.833959_117.21509,31.833977_117.215093,31.833997_117.215205,31.835051_117.215214,31.835067_117.215226,31.835082_117.215238,31.83509_117.215264,31.835093_117.215471,31.835068_117.215491,31.835069_117.215509,31.835073_117.215521,31.83508_117.215527,31.835098_117.215544,31.835619_117.215542,31.835633_117.21554,31.835644_117.215529,31.835651_117.215508,31.835655_117.215375,31.835662_117.215354,31.83566_117.215338,31.835653_117.215328,31.835647_117.215314,31.835639_117.214777,31.835407_117.214704,31.835377_117.214626,31.835358_117.214424,31.835323_117.214222,31.835309_117.213581,31.83532_117.213446,31.835354_117.21303,31.835424_117.213007,31.835423_117.212991,31.835419_117.21298,31.835408_117.212971,31.835393_117.21287,31.83479",欣塘家园,117.214046,31.834582
"117.211705,31.859867_117.211638,31.85984_117.211614,31.859792_117.211783,31.858598_117.211831,31.858539_117.211882,31.858516_117.211922,31.858507_117.213427,31.858676_117.213481,31.858694_117.213516,31.85874_117.213548,31.85879_117.213347,31.86002_117.21332,31.860047_117.213248,31.860066_117.211705,31.859867",欣钰雅居苑,117.212579,31.859279
"117.281484,31.883456_117.280205,31.883907_117.278955,31.884391_117.278937,31.885158_117.28013,31.885186_117.280386,31.884777_117.280363,31.884592_117.280456,31.884513_117.280409,31.884414_117.281278,31.884055_117.281549,31.883593_117.281484,31.883456",正丰苑,117.280052,31.884422
"117.248793,31.83575_117.249564,31.835759_117.249559,31.835856_117.250233,31.835873_117.25019,31.836645_117.249531,31.836624_117.249531,31.836857_117.248068,31.836848_117.248114,31.835747_117.248793,31.83575",上品家苑,117.249075,31.836289
"117.306157,31.87766_117.306354,31.877799_117.305904,31.87827_117.30566,31.878511_117.305476,31.878394_117.306157,31.87766",正泰大厦(北一环路),117.305919,31.878086
"117.319365,31.897698_117.31939,31.897678_117.321453,31.897188_117.321507,31.8972_117.321546,31.897214_117.321574,31.897242_117.322164,31.898981_117.322154,31.899015_117.322126,31.89904_117.32004,31.899562_117.319995,31.899563_117.319953,31.899545_117.319904,31.899509_117.319577,31.898538_117.31933,31.897792_117.319328,31.897754_117.319344,31.897719_117.319365,31.897698",武里山天街,117.320737,31.898372
"117.314557,31.806672_117.31483,31.80597_117.315007,31.805678_117.31538,31.805179_117.315592,31.805113_117.316673,31.805341_117.316552,31.805697_117.31726,31.80587_117.31744,31.805979_117.317397,31.806331_117.317298,31.806845_117.317228,31.807178_117.317183,31.80737_117.317083,31.80752_117.316928,31.807584_117.31678,31.807591_117.314557,31.806672",民康·葛大店花园,117.316092,31.806342
"117.280442,31.865727_117.280453,31.865646_117.280476,31.864997_117.279497,31.864995_117.279125,31.865029_117.279146,31.865178_117.279293,31.86582_117.279519,31.866583_117.279585,31.866608_117.279957,31.866513_117.279884,31.866223_117.280445,31.866066_117.280442,31.865727",民政厅大院,117.279824,31.865648
"117.294151,31.805817_117.294876,31.806035_117.295548,31.806234_117.295608,31.806223_117.295994,31.806052_117.296514,31.805773_117.297769,31.804935_117.297772,31.804852_117.296858,31.804587_117.295842,31.804232_117.295555,31.804576_117.295337,31.804625_117.295145,31.804714_117.294636,31.805031_117.294387,31.805322_117.293999,31.805745_117.294151,31.805817",民航家园,117.295828,31.805264
"117.285264,31.825365_117.285235,31.825099_117.285005,31.825116_117.285021,31.825365_117.285112,31.827054_117.286432,31.827044_117.286455,31.826531_117.286463,31.826358_117.287773,31.826341_117.287682,31.825635_117.287151,31.825585_117.287032,31.825343_117.285264,31.825365",民航小区(徽州大道),117.286153,31.826086
"117.244146,31.864174_117.24291,31.864246_117.24311,31.865874_117.244237,31.865722_117.24426,31.865531_117.244591,31.865489_117.245022,31.865522_117.245865,31.865506_117.245938,31.865414_117.245871,31.86482_117.245051,31.864831_117.244354,31.864823_117.24417,31.864759_117.244146,31.864174",气象苑(史河路),117.244151,31.865061
"117.309438,31.854048_117.30997,31.854032_117.310007,31.854032_117.310054,31.854025_117.310118,31.853998_117.310243,31.853927_117.310322,31.853877_117.310401,31.853821_117.31058,31.853586_117.310627,31.853496_117.310687,31.853331_117.310684,31.853299_117.310357,31.853025_117.309632,31.852387_117.309539,31.852445_117.309367,31.852538_117.309398,31.852915_117.309426,31.852919_117.309442,31.853037_117.309473,31.853093_117.30943,31.853811_117.309438,31.854048",水上园小区,117.309918,31.853319
"117.325083,31.798776_117.325316,31.798446_117.325437,31.798275_117.325652,31.797926_117.325995,31.797326_117.326156,31.796991_117.326234,31.79677_117.326486,31.79664_117.328272,31.796964_117.328307,31.797007_117.328334,31.797048_117.32835,31.797108_117.328173,31.797655_117.327902,31.798439_117.327789,31.798883_117.327741,31.798949_117.327674,31.79902_117.327639,31.799075_117.327599,31.799141_117.327529,31.799182_117.327441,31.799232_117.327395,31.799262_117.327306,31.799528_117.325064,31.799086_117.324984,31.798874_117.325083,31.798776",水丽坊·自在城北区,117.326784,31.798099
"117.277528,31.838068_117.277582,31.838274_117.277646,31.838615_117.277668,31.838975_117.279532,31.839078_117.279578,31.837492_117.281145,31.837541_117.281054,31.837221_117.280943,31.837022_117.280833,31.837025_117.280788,31.837051_117.280025,31.837032_117.280015,31.837308_117.279595,31.837292_117.279613,31.836854_117.279271,31.836874_117.277632,31.836899_117.277544,31.837853_117.277528,31.838068",安徽省水利厅机关宿舍,117.278819,31.837864
"117.216319,31.821134_117.216502,31.821209_117.218712,31.821232_117.218724,31.820998_117.218829,31.820933_117.219144,31.820938_117.219137,31.821259_117.219836,31.821292_117.219897,31.821223_117.219907,31.818906_117.2197,31.818785_117.216246,31.81964_117.216149,31.819733_117.216087,31.819829_117.216319,31.821134",水墨兰庭南区,117.218187,31.820176
"117.216696,31.823279_117.21664,31.823235_117.216399,31.821799_117.216299,31.821507_117.216393,31.821416_117.21653,31.821391_117.217485,31.821405_117.217533,31.821466_117.217549,31.821612_117.21752,31.823271_117.216696,31.823279",水墨兰庭北区,117.217005,31.822284
"117.261084,31.869222_117.260944,31.869194_117.260558,31.869328_117.260036,31.869583_117.26034,31.870104_117.26035,31.870113_117.260424,31.870092_117.260774,31.869982_117.26117,31.869901_117.261084,31.869222",水岸云锦公寓,117.260661,31.869657
"117.463288,31.883612_117.463361,31.883633_117.463352,31.884643_117.463401,31.884713_117.46334,31.885343_117.462039,31.884935_117.462203,31.884197_117.462313,31.883635_117.462232,31.883614_117.462219,31.883496_117.462779,31.883293_117.46282,31.883363_117.462999,31.883304_117.462999,31.883268_117.463697,31.883165_117.463699,31.883357_117.463262,31.883423_117.463288,31.883612",水岸·城市花园(公园路),117.462823,31.884253
"117.40058,31.831715_117.399607,31.831967_117.399328,31.831284_117.398546,31.831507_117.398325,31.830861_117.397434,31.831067_117.398417,31.833602_117.401013,31.832901_117.40058,31.831715",诚发水岸花园,117.399116,31.832306
"117.17818,31.713327_117.17666,31.713049_117.176671,31.711974_117.177473,31.712211_117.178289,31.712367_117.178238,31.713081_117.17818,31.713327",水岸豪庭,117.177445,31.712684
"117.215063,31.760198_117.215701,31.759963_117.215457,31.759436_117.214821,31.759674_117.214752,31.759701_117.214143,31.759869_117.214164,31.759937_117.214306,31.760177_117.214953,31.759954_117.215063,31.760198",水建花园,117.215484,31.759858
"117.303417,31.853106_117.303521,31.852847_117.30379,31.852925_117.303879,31.852735_117.304233,31.852851_117.304053,31.853303_117.303417,31.853106",水晶苑小区(巢湖路),117.303854,31.853019
"117.255777,31.874687_117.25711,31.874726_117.257102,31.874136_117.256456,31.874097_117.256295,31.874008_117.256225,31.873956_117.255777,31.87394_117.255742,31.873999_117.255713,31.874648_117.255777,31.874687",水晶苑(肥西路),117.256381,31.874371
"117.241454,31.885024_117.24415,31.885586_117.244262,31.885222_117.244415,31.884728_117.24459,31.884189_117.243417,31.883988_117.242738,31.88384_117.242588,31.884427_117.241655,31.884391_117.241454,31.885024",水木春城,117.243172,31.884721
"117.264339,31.855549_117.264477,31.855114_117.264395,31.854892_117.26441,31.854812_117.264037,31.854733_117.263973,31.85493_117.263915,31.85493_117.263522,31.854829_117.263598,31.854538_117.263945,31.854623_117.264025,31.854357_117.263704,31.85427_117.263742,31.854116_117.263894,31.853772_117.263965,31.853618_117.26403,31.853531_117.264834,31.853715_117.264757,31.85392_117.264674,31.853895_117.264632,31.854032_117.265381,31.854206_117.265168,31.85468_117.265099,31.854692_117.264948,31.854968_117.264925,31.855081_117.264925,31.855542_117.26486,31.855716_117.264339,31.855549",碧雨花园,117.264475,31.854501
"117.115849,31.84868_117.116617,31.848671_117.116622,31.847199_117.116433,31.8472_117.116436,31.846736_117.116023,31.846738_117.116013,31.846483_117.116191,31.846395_117.116604,31.84634_117.116901,31.846303_117.117269,31.846285_117.117844,31.846273_117.118293,31.846277_117.118288,31.845646_117.11828,31.845299_117.120372,31.845303_117.120407,31.845966_117.121095,31.845967_117.121732,31.84598_117.121735,31.84898_117.119865,31.848979_117.118886,31.848992_117.118874,31.849205_117.118846,31.84968_117.115849,31.849701_117.115849,31.84868",永和家园,117.118951,31.847591
"117.111685,31.840957_117.114013,31.840946_117.114026,31.844275_117.111691,31.844259_117.111677,31.843129_117.111685,31.840957",永和家园3期,117.112852,31.842611
"117.115985,31.848611_117.116543,31.848609_117.116551,31.847989_117.116162,31.848_117.115996,31.848123_117.115985,31.848611",永和家园农贸市场,117.116277,31.848312
"117.258526,31.832928_117.258724,31.832908_117.258752,31.833026_117.258774,31.833031_117.258868,31.832924_117.259047,31.832812_117.258956,31.832432_117.258876,31.83239_117.258763,31.832373_117.258691,31.832341_117.258673,31.832326_117.258418,31.832365_117.258526,31.832928",永新大厦,117.258726,31.832644
"120.612292,30.654125_120.612961,30.654237_120.614691,30.654403_120.614453,30.657968_120.613946,30.657905_120.613975,30.657635_120.613095,30.657587_120.613103,30.657319_120.612055,30.657282_120.611742,30.659902_120.610532,30.659749_120.609233,30.659319_120.609514,30.657506_120.610719,30.65761_120.610684,30.657901_120.611856,30.658019_120.611951,30.656975_120.610952,30.65692_120.610958,30.656611_120.610183,30.656589_120.60849,30.656927_120.60804,30.657936_120.605918,30.657201_120.606362,30.656209_120.608453,30.656898_120.610129,30.656549_120.610158,30.656327_120.609772,30.656274_120.609842,30.655734_120.612116,30.655891_120.612292,30.654125",永宏新村,120.611455,30.656914
